Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
4.619469,129,0x3D,0xD7,Read,NAK
4.677377,130,0x3C,0x03,Write,ACK
4.682052,131,0x3D,0xFB,Read,ACK
4.684203,131,0x3D,0x05,Read,ACK
4.6863535,131,0x3D,0x01,Read,ACK
4.688504,131,0x3D,0x90,Read,ACK
4.6906545,131,0x3D,0xFF,Read,ACK
4.6928055,131,0x3D,0xD9,Read,NAK
4.750719,132,0x3C,0x03,Write,ACK
4.7553945,133,0x3D,0xFB,Read,ACK
4.757545,133,0x3D,0x12,Read,ACK
4.759696,133,0x3D,0x01,Read,ACK
4.761847,133,0x3D,0x8C,Read,ACK
4.7639975,133,0x3D,0xFF,Read,ACK
4.7661485,133,0x3D,0xDF,Read,NAK
4.8240605,134,0x3C,0x03,Write,ACK
4.8287355,135,0x3D,0xFB,Read,ACK
4.8308865,135,0x3D,0x12,Read,ACK
4.833037,135,0x3D,0x01,Read,ACK
4.835188,135,0x3D,0x8D,Read,ACK
4.837339,135,0x3D,0xFF,Read,ACK
4.8394895,135,0x3D,0xE0,Read,ACK
4.897404,136,0x3C,0x03,Write,ACK
4.9020795,137,0x3D,0xFB,Read,ACK
4.904231,137,0x3D,0x0F,Read,ACK
4.906382,137,0x3D,0x01,Read,ACK
4.908533,137,0x3D,0x91,Read,ACK
4.910684,137,0x3D,0xFF,Read,ACK
4.9128345,137,0x3D,0xDD,Read,NAK
4.9707505,138,0x3C,0x03,Write,ACK
4.975426,139,0x3D,0xFB,Read,ACK
4.9775775,139,0x3D,0x0B,Read,ACK
4.9797285,139,0x3D,0x01,Read,ACK
4.981879,139,0x3D,0x94,Read,ACK
4.98403,139,0x3D,0xFF,Read,ACK
4.986181,139,0x3D,0xDE,Read,NAK
5.044099,140,0x3C,0x03,Write,ACK
5.0487745,141,0x3D,0xFB,Read,ACK
5.0509255,141,0x3D,0x14,Read,ACK
5.053076,141,0x3D,0x01,Read,ACK
5.0552265,141,0x3D,0x92,Read,ACK
5.0573775,141,0x3D,0xFF,Read,ACK
5.059529,141,0x3D,0xDC,Read,NAK
5.117446,142,0x3C,0x03,Write,ACK
5.124272,143,0xFB,0x11,Read,ACK
5.126423,143,0xFB,0x01,Read,ACK
5.128574,143,0xFB,0x90,Read,ACK
5.1307245,143,0xFB,0xFF,Read,ACK
5.1328755,143,0xFB,0xE0,Read,NAK
5.1907905,144,0x3C,0x03,Write,ACK
5.195466,145,0x3D,0xFB,Read,ACK
5.1976165,145,0x3D,0x15,Read,ACK
